video_frame,label,left,width,top,height
57992_000301_Sideline_456,V49,660,54,0,38
57992_000301_Sideline_456,H28,678,44,357,37
57992_000301_Sideline_456,H72,708,56,203,56
57992_000301_Sideline_456,H82,784,46,56,59
57992_000301_Sideline_456,V90,810,41,184,46
57992_000301_Sideline_456,H60,830,48,0,59
57992_000301_Sideline_456,V59,949,54,220,66
57992_000301_Sideline_456,V54,968,39,186,41
57992_000301_Sideline_456,H68,1011,50,0,38
57992_000301_Sideline_456,V97,1123,52,138,64
57992_000301_Sideline_456,H83,1196,58,58,59
57992_000301_Sideline_457,V55,470,54,34,57
57992_000301_Sideline_457,H87,492,49,92,45
57992_000301_Sideline_457,H32,560,40,0,29
57992_000301_Sideline_457,V99,574,40,249,37
57992_000301_Sideline_457,V49,662,54,0,36
57992_000301_Sideline_457,H28,679,46,359,36
57992_000301_Sideline_457,H72,710,56,203,56
57992_000301_Sideline_457,H82,780,47,58,59
57992_000301_Sideline_457,H60,830,47,0,58
57992_000301_Sideline_457,V59,951,52,220,64
57992_000301_Sideline_457,V54,968,38,187,34
57992_000301_Sideline_457,H68,1010,50,0,37
57992_000301_Sideline_457,V90,1078,52,11,63
57992_000301_Sideline_457,V97,1124,50,140,63
57992_000301_Sideline_457,H83,1195,56,60,56
57992_000301_Sideline_458,V55,468,56,34,58
57992_000301_Sideline_458,H87,491,49,88,49
57992_000301_Sideline_458,H32,564,50,0,28
57992_000301_Sideline_458,V49,594,43,244,31
57992_000301_Sideline_458,H72,710,58,199,66
57992_000301_Sideline_458,H82,777,49,60,59
57992_000301_Sideline_458,H60,828,48,0,61
57992_000301_Sideline_458,V59,952,50,220,64
57992_000301_Sideline_458,H68,1008,52,0,36
57992_000301_Sideline_458,V54,1030,54,182,55
57992_000301_Sideline_458,V90,1078,52,9,62
57992_000301_Sideline_458,V97,1121,52,140,63
57992_000301_Sideline_458,H83,1189,58,62,57
57992_000301_Sideline_459,V55,468,54,34,56
57992_000301_Sideline_459,H87,488,50,84,51
57992_000301_Sideline_459,H32,558,48,0,28
57992_000301_Sideline_459,V49,596,42,244,30
57992_000301_Sideline_459,H72,710,56,200,64
57992_000301_Sideline_459,H82,777,47,64,60
57992_000301_Sideline_459,H60,830,48,0,58
57992_000301_Sideline_459,V59,952,52,219,66
57992_000301_Sideline_459,H68,1008,51,0,35
57992_000301_Sideline_459,V54,1031,52,179,50
57992_000301_Sideline_459,V90,1077,52,7,62
57992_000301_Sideline_459,V97,1120,52,141,64
57992_000301_Sideline_459,H83,1185,58,64,57
57992_000301_Sideline_460,V55,466,56,34,57
57992_000301_Sideline_460,H87,485,51,84,52
57992_000301_Sideline_460,H32,562,54,0,28
57992_000301_Sideline_460,V49,598,40,242,30
57992_000301_Sideline_460,H72,710,56,200,62
57992_000301_Sideline_460,H82,774,48,65,61
57992_000301_Sideline_460,H60,828,50,0,57
57992_000301_Sideline_460,V59,952,51,219,67
57992_000301_Sideline_460,H68,1006,52,0,35
57992_000301_Sideline_460,V54,1028,52,172,57
57992_000301_Sideline_460,V90,1076,50,7,61
57992_000301_Sideline_460,V97,1119,52,141,65
57992_000301_Sideline_460,H83,1185,54,67,55
57992_000301_Sideline_461,V55,464,56,33,56
57992_000301_Sideline_461,H87,482,52,84,52
57992_000301_Sideline_461,H32,560,42,0,28
57992_000301_Sideline_461,V49,598,40,241,31
57992_000301_Sideline_461,H72,710,54,202,62
57992_000301_Sideline_461,H82,770,50,67,60
57992_000301_Sideline_461,H60,828,48,0,56
57992_000301_Sideline_461,V59,952,51,218,66
57992_000301_Sideline_461,H68,1005,52,0,36
57992_000301_Sideline_461,V54,1026,54,171,52
57992_000301_Sideline_461,V90,1077,50,10,59
57992_000301_Sideline_461,V97,1117,52,142,65
57992_000301_Sideline_461,H83,1183,54,68,56
57992_000301_Sideline_462,V55,464,56,31,57
57992_000301_Sideline_462,H87,477,57,86,49
57992_000301_Sideline_462,H32,560,44,0,29
57992_000301_Sideline_462,V49,596,40,239,32
57992_000301_Sideline_462,H72,710,56,200,64
57992_000301_Sideline_462,H82,769,50,70,62
57992_000301_Sideline_462,H60,828,48,0,54
57992_000301_Sideline_462,V59,950,54,214,66
57992_000301_Sideline_462,H68,1004,53,0,38
57992_000301_Sideline_462,V54,1024,54,167,51
57992_000301_Sideline_462,V90,1072,56,7,60
57992_000301_Sideline_462,V97,1118,50,143,64
57992_000301_Sideline_462,H83,1181,52,72,52
57992_000301_Sideline_463,V55,462,56,31,58
57992_000301_Sideline_463,H87,474,57,82,55
57992_000301_Sideline_463,H32,562,54,0,30
57992_000301_Sideline_463,V49,596,40,239,32
57992_000301_Sideline_463,H72,710,58,200,65
57992_000301_Sideline_463,H82,768,48,71,63
57992_000301_Sideline_463,H60,827,50,0,55
57992_000301_Sideline_463,V59,952,56,215,67
57992_000301_Sideline_463,H68,999,23,106,25
57992_000301_Sideline_463,V54,1022,54,162,54
57992_000301_Sideline_463,V90,1071,54,8,59
57992_000301_Sideline_463,V97,1117,50,144,62
57992_000301_Sideline_463,H83,1179,52,74,50
57992_000301_Sideline_464,V55,462,56,31,57
57992_000301_Sideline_464,H87,470,57,82,56
57992_000301_Sideline_464,H32,558,46,0,33
57992_000301_Sideline_464,V49,596,43,238,32
57992_000301_Sideline_464,H72,708,58,201,64
57992_000301_Sideline_464,H82,768,48,74,61
57992_000301_Sideline_464,H60,828,48,0,49
57992_000301_Sideline_464,V59,955,51,213,63
57992_000301_Sideline_464,H68,1002,52,0,38
57992_000301_Sideline_464,V54,1018,56,161,50
57992_000301_Sideline_464,V90,1072,52,7,62
57992_000301_Sideline_464,V97,1113,46,1,35
57992_000301_Sideline_464,H83,1177,48,76,49
57992_000301_Sideline_465,V55,461,55,31,55
57992_000301_Sideline_465,H87,469,55,82,57
57992_000301_Sideline_465,H32,548,35,69,27
57992_000301_Sideline_465,V49,596,42,238,31
57992_000301_Sideline_465,H72,708,56,199,65
57992_000301_Sideline_465,H82,768,46,75,61
57992_000301_Sideline_465,H60,814,16,371,31
57992_000301_Sideline_465,V59,958,48,211,62
57992_000301_Sideline_465,H68,1000,52,0,39
57992_000301_Sideline_465,V54,1020,50,152,54
57992_000301_Sideline_465,V90,1072,48,7,58
57992_000301_Sideline_465,V97,1114,52,144,62
57992_000301_Sideline_465,H83,1177,46,79,50
57992_000301_Sideline_465,H5,1256,24,282,44
57992_000301_Sideline_466,V55,460,56,30,55
57992_000301_Sideline_466,H87,466,56,82,58
57992_000301_Sideline_466,H32,559,50,0,32
57992_000301_Sideline_466,V49,595,44,238,31
57992_000301_Sideline_466,H72,708,56,200,65
57992_000301_Sideline_466,H82,766,46,76,62
57992_000301_Sideline_466,H60,824,52,0,46
57992_000301_Sideline_466,V59,958,50,212,60
57992_000301_Sideline_466,H68,1000,50,0,38
57992_000301_Sideline_466,V54,1015,54,150,55
57992_000301_Sideline_466,V90,1070,50,7,58
57992_000301_Sideline_466,V97,1113,44,0,41
57992_000301_Sideline_466,H83,1175,46,80,49
57992_000301_Sideline_466,H5,1251,29,280,45
57992_000301_Sideline_467,V55,460,57,29,59
57992_000301_Sideline_467,H87,466,56,82,53
57992_000301_Sideline_467,H32,544,36,69,30
57992_000301_Sideline_467,V49,594,44,238,31
57992_000301_Sideline_467,H72,709,55,200,65
57992_000301_Sideline_467,H82,766,46,77,62
57992_000301_Sideline_467,H60,824,50,0,48
57992_000301_Sideline_467,V59,962,52,212,58
57992_000301_Sideline_467,H68,1000,50,0,38
57992_000301_Sideline_467,V54,1013,54,148,56
57992_000301_Sideline_467,V90,1071,50,6,58
57992_000301_Sideline_467,V97,1115,50,147,58
57992_000301_Sideline_467,H83,1173,46,81,50
57992_000301_Sideline_467,H5,1247,33,276,50
57992_000301_Sideline_468,V55,461,57,30,56
57992_000301_Sideline_468,H87,462,56,79,60
57992_000301_Sideline_468,V99,544,34,70,28
57992_000301_Sideline_468,H32,558,52,0,34
57992_000301_Sideline_468,V49,594,44,238,32
57992_000301_Sideline_468,H72,708,54,198,62
57992_000301_Sideline_468,H82,766,44,78,62
57992_000301_Sideline_468,H60,824,50,0,47
57992_000301_Sideline_468,V59,962,52,213,58
57992_000301_Sideline_468,H68,982,42,128,40
57992_000301_Sideline_468,V54,1010,54,145,57
57992_000301_Sideline_468,V90,1070,48,5,58
57992_000301_Sideline_468,V97,1112,52,146,62
57992_000301_Sideline_468,H83,1170,46,83,47
57992_000301_Sideline_468,H5,1242,38,271,60
57992_000301_Sideline_469,H87,459,57,78,61
57992_000301_Sideline_469,V99,543,33,70,30
57992_000301_Sideline_469,H32,556,54,0,36
57992_000301_Sideline_469,V49,594,44,238,32
57992_000301_Sideline_469,H72,708,52,200,59
57992_000301_Sideline_469,H82,766,44,79,63
57992_000301_Sideline_469,H60,824,50,0,48
57992_000301_Sideline_469,V59,968,48,211,58
57992_000301_Sideline_469,V54,987,33,130,35
57992_000301_Sideline_469,H68,998,50,0,37
57992_000301_Sideline_469,V90,1069,48,5,58
57992_000301_Sideline_469,V97,1112,52,148,58
57992_000301_Sideline_469,H83,1167,46,84,46
57992_000301_Sideline_469,H5,1238,42,272,58
57992_000301_Sideline_470,H87,457,57,78,60
57992_000301_Sideline_470,V55,460,59,29,60
57992_000301_Sideline_470,V99,539,36,70,30
57992_000301_Sideline_470,H32,556,46,0,38
57992_000301_Sideline_470,V49,594,44,238,31
57992_000301_Sideline_470,H72,706,54,198,57
57992_000301_Sideline_470,H82,763,44,80,63
57992_000301_Sideline_470,H60,824,48,0,40
57992_000301_Sideline_470,V59,970,50,207,59
57992_000301_Sideline_470,V54,986,33,129,36
57992_000301_Sideline_470,H68,999,48,0,39
57992_000301_Sideline_470,V90,1068,50,4,58
57992_000301_Sideline_470,V97,1110,44,0,44
57992_000301_Sideline_470,H83,1164,46,86,46
57992_000301_Sideline_470,H5,1235,44,270,58
57992_000301_Sideline_471,H87,326,40,352,39
57992_000301_Sideline_471,V55,463,55,35,52
57992_000301_Sideline_471,V99,538,34,70,30
57992_000301_Sideline_471,H32,555,45,0,36
57992_000301_Sideline_471,V49,596,42,237,31
57992_000301_Sideline_471,H72,706,54,191,67
57992_000301_Sideline_471,H82,762,45,81,63
57992_000301_Sideline_471,H60,825,45,0,38
57992_000301_Sideline_471,V59,974,51,209,58
57992_000301_Sideline_471,H68,997,49,0,39
57992_000301_Sideline_471,V54,1000,60,140,54
57992_000301_Sideline_471,V90,1065,50,4,58
57992_000301_Sideline_471,V97,1110,54,148,56
57992_000301_Sideline_471,H83,1159,46,87,47
57992_000301_Sideline_471,H5,1229,50,268,61
57992_000301_Sideline_472,H87,451,57,75,55
57992_000301_Sideline_472,V55,464,52,33,50
57992_000301_Sideline_472,V99,536,36,70,31
57992_000301_Sideline_472,H32,556,54,0,37
57992_000301_Sideline_472,V49,596,42,237,31
57992_000301_Sideline_472,H72,705,53,195,58
57992_000301_Sideline_472,H82,761,45,82,64
57992_000301_Sideline_472,H60,824,44,0,37
57992_000301_Sideline_472,V59,976,52,206,63
57992_000301_Sideline_472,H68,996,49,0,39
57992_000301_Sideline_472,V54,997,58,139,55
57992_000301_Sideline_472,V90,1064,50,4,57
57992_000301_Sideline_472,V97,1104,46,0,43
57992_000301_Sideline_472,H83,1154,48,85,49
57992_000301_Sideline_472,H5,1224,54,266,63
57992_000301_Sideline_473,H87,336,40,350,42
57992_000301_Sideline_473,V55,462,54,35,49
57992_000301_Sideline_473,V99,539,34,71,32
57992_000301_Sideline_473,H32,554,54,0,37
57992_000301_Sideline_473,V49,594,42,237,31
57992_000301_Sideline_473,H72,688,29,293,36
57992_000301_Sideline_473,V92,714,34,366,35
57992_000301_Sideline_473,V90,759,45,87,57
57992_000301_Sideline_473,H60,823,44,0,34
57992_000301_Sideline_473,V59,980,52,204,62
57992_000301_Sideline_473,V54,994,58,138,55
57992_000301_Sideline_473,V97,1102,42,0,42
57992_000301_Sideline_473,H83,1148,48,87,48
57992_000301_Sideline_473,H5,1218,56,264,64
57992_000301_Sideline_474,H87,341,38,348,40
57992_000301_Sideline_474,V99,540,34,72,32
57992_000301_Sideline_474,H32,553,57,0,39
57992_000301_Sideline_474,V49,592,44,237,31
57992_000301_Sideline_474,H72,705,53,204,57
57992_000301_Sideline_474,V92,712,32,334,36
57992_000301_Sideline_474,H82,759,43,89,55
57992_000301_Sideline_474,V59,982,54,202,60
57992_000301_Sideline_474,V54,990,57,137,55
57992_000301_Sideline_474,H68,992,50,0,39
57992_000301_Sideline_474,V90,1061,50,5,57
57992_000301_Sideline_474,V97,1106,52,151,55
57992_000301_Sideline_474,H83,1144,46,87,47
57992_000301_Sideline_474,H5,1214,56,264,65
57992_000301_Sideline_475,H87,436,64,66,60
57992_000301_Sideline_475,V99,542,31,73,30
57992_000301_Sideline_475,H32,554,58,0,38
57992_000301_Sideline_475,V49,590,46,238,30
57992_000301_Sideline_475,H68,606,30,382,26
57992_000301_Sideline_475,H72,704,50,205,51
57992_000301_Sideline_475,H82,757,43,92,56
57992_000301_Sideline_475,V54,986,53,198,60
57992_000301_Sideline_475,V90,1059,50,5,58
57992_000301_Sideline_475,V97,1104,54,152,55
57992_000301_Sideline_475,H83,1138,50,87,48
57992_000301_Sideline_475,H5,1211,54,266,58
57992_000301_Sideline_476,H87,436,61,67,58
57992_000301_Sideline_476,V55,465,44,38,44
57992_000301_Sideline_476,V99,544,30,73,29
57992_000301_Sideline_476,H32,555,55,0,40
57992_000301_Sideline_476,V49,591,42,239,29
57992_000301_Sideline_476,H72,699,53,204,54
57992_000301_Sideline_476,H82,756,44,96,54
57992_000301_Sideline_476,V54,985,57,136,55
57992_000301_Sideline_476,H68,988,52,0,41
57992_000301_Sideline_476,V59,992,50,197,61
57992_000301_Sideline_476,V90,1058,50,4,59
57992_000301_Sideline_476,V97,1104,52,154,52
57992_000301_Sideline_476,H83,1134,52,88,47
57992_000301_Sideline_476,H5,1206,56,266,59
57992_000301_Sideline_477,V55,460,58,39,66
57992_000301_Sideline_477,H32,556,58,0,39
57992_000301_Sideline_477,V49,588,44,239,29
57992_000301_Sideline_477,H72,701,49,206,48
57992_000301_Sideline_477,H82,756,43,101,52
57992_000301_Sideline_477,V54,981,59,136,60
57992_000301_Sideline_477,H68,988,52,0,43
57992_000301_Sideline_477,V59,994,50,195,61
57992_000301_Sideline_477,V90,1055,52,4,58
57992_000301_Sideline_477,V97,1104,52,153,58
57992_000301_Sideline_477,H83,1129,52,88,47
57992_000301_Sideline_477,H5,1202,56,265,61
57992_000301_Sideline_478,H87,432,58,67,58
57992_000301_Sideline_478,V55,465,44,40,45
57992_000301_Sideline_478,H32,557,57,0,40
57992_000301_Sideline_478,V49,586,46,239,29
57992_000301_Sideline_478,H72,698,48,208,49
57992_000301_Sideline_478,H82,754,44,104,55
57992_000301_Sideline_478,V54,977,59,136,60
57992_000301_Sideline_478,H68,986,52,0,43
57992_000301_Sideline_478,V59,997,51,193,61
57992_000301_Sideline_478,V90,1055,50,5,58
57992_000301_Sideline_478,V97,1102,52,154,60
57992_000301_Sideline_478,H83,1125,52,89,47
57992_000301_Sideline_478,H5,1195,58,264,64
57992_000301_Sideline_479,V55,460,54,40,64
57992_000301_Sideline_479,H32,557,56,0,40
57992_000301_Sideline_479,V49,583,44,238,29
57992_000301_Sideline_479,H82,752,46,110,53
57992_000301_Sideline_479,V54,974,58,135,61
57992_000301_Sideline_479,H68,982,55,0,42
57992_000301_Sideline_479,V59,998,51,189,62
57992_000301_Sideline_479,V90,1054,44,6,56
57992_000301_Sideline_479,V97,1087,40,0,39
57992_000301_Sideline_479,H83,1123,48,89,47
57992_000301_Sideline_479,H5,1190,58,264,63
57992_000301_Sideline_480,V55,430,42,70,44
57992_000301_Sideline_480,H32,556,56,0,42
57992_000301_Sideline_480,V49,581,45,238,30
57992_000301_Sideline_480,H72,642,28,161,35
57992_000301_Sideline_480,H82,748,46,113,55
57992_000301_Sideline_480,V54,969,56,136,59
57992_000301_Sideline_480,H68,980,55,0,43
57992_000301_Sideline_480,V59,1000,53,186,66
57992_000301_Sideline_480,V90,1052,44,6,57
57992_000301_Sideline_480,V97,1097,60,157,59
57992_000301_Sideline_480,H83,1116,50,88,48
57992_000301_Sideline_480,H5,1184,54,266,60
57992_000301_Sideline_481,H87,419,56,64,61
57992_000301_Sideline_481,V55,461,49,41,59
57992_000301_Sideline_481,V99,534,32,73,28
57992_000301_Sideline_481,H32,554,58,0,43
57992_000301_Sideline_481,V49,578,46,237,31
57992_000301_Sideline_481,H72,690,44,212,47
57992_000301_Sideline_481,H82,747,45,116,56
57992_000301_Sideline_481,V54,965,57,136,59
57992_000301_Sideline_481,H68,978,53,0,44
57992_000301_Sideline_481,V59,1000,54,184,66
57992_000301_Sideline_481,V90,1047,48,6,58
57992_000301_Sideline_481,V97,1096,58,156,62
57992_000301_Sideline_481,H83,1111,52,88,46
57992_000301_Sideline_481,H5,1176,56,265,60
57992_000301_Sideline_482,H87,372,38,347,42
57992_000301_Sideline_482,V55,454,56,42,63
57992_000301_Sideline_482,H32,554,57,0,44
57992_000301_Sideline_482,H72,684,48,208,50
57992_000301_Sideline_482,V49,723,52,0,34
57992_000301_Sideline_482,H82,746,44,119,53
57992_000301_Sideline_482,V54,962,56,137,59
57992_000301_Sideline_482,H68,974,51,0,47
57992_000301_Sideline_482,V59,1000,56,181,70
57992_000301_Sideline_482,V90,1042,48,7,57
57992_000301_Sideline_482,V97,1076,38,0,33
57992_000301_Sideline_482,H83,1105,52,90,46
57992_000301_Sideline_482,H5,1170,56,263,63
57992_000301_Sideline_483,H87,373,38,346,41
57992_000301_Sideline_483,V55,451,57,41,65
57992_000301_Sideline_483,H32,552,56,0,41
57992_000301_Sideline_483,V49,572,52,86,67
57992_000301_Sideline_483,H72,632,32,162,35
57992_000301_Sideline_483,H82,741,49,118,64
57992_000301_Sideline_483,V54,956,61,136,64
57992_000301_Sideline_483,H68,970,54,0,46
57992_000301_Sideline_483,V59,998,61,176,74
57992_000301_Sideline_483,V90,1039,48,7,57
57992_000301_Sideline_483,V97,1079,54,50,54
57992_000301_Sideline_483,H83,1098,54,90,47
57992_000301_Sideline_483,H5,1165,52,266,55
57992_000301_Sideline_484,H87,402,62,68,57
57992_000301_Sideline_484,V55,448,56,41,65
57992_000301_Sideline_484,H32,550,56,0,41
57992_000301_Sideline_484,V49,568,42,236,33
57992_000301_Sideline_484,H68,589,29,388,24
57992_000301_Sideline_484,V91,632,36,158,40
57992_000301_Sideline_484,V54,666,34,286,44
57992_000301_Sideline_484,H72,678,44,212,44
57992_000301_Sideline_484,H82,739,48,123,65
57992_000301_Sideline_484,V59,1000,59,174,70
57992_000301_Sideline_484,V90,1035,50,6,60
57992_000301_Sideline_484,V97,1069,52,48,56
57992_000301_Sideline_484,H83,1093,52,92,46
57992_000301_Sideline_484,H5,1158,56,266,58
57992_000301_Sideline_485,H87,398,54,70,56
57992_000301_Sideline_485,V55,446,55,42,63
57992_000301_Sideline_485,V99,523,32,76,27
57992_000301_Sideline_485,H32,549,53,0,42
57992_000301_Sideline_485,V49,563,44,235,33
57992_000301_Sideline_485,V91,630,30,162,41
57992_000301_Sideline_485,H72,672,40,217,43
57992_000301_Sideline_485,H82,736,48,129,64
57992_000301_Sideline_485,V54,946,56,138,60
57992_000301_Sideline_485,H68,962,54,0,48
57992_000301_Sideline_485,V59,1002,56,173,65
57992_000301_Sideline_485,V90,1034,48,9,57
57992_000301_Sideline_485,V97,1066,52,48,58
57992_000301_Sideline_485,H83,1088,52,91,47
57992_000301_Sideline_485,H5,1150,56,267,59
57992_000301_Sideline_486,H87,394,57,72,59
57992_000301_Sideline_486,V55,444,57,41,63
57992_000301_Sideline_486,H32,549,54,0,39
57992_000301_Sideline_486,V49,559,46,234,33
57992_000301_Sideline_486,V91,624,32,164,33
57992_000301_Sideline_486,H72,666,48,216,46
57992_000301_Sideline_486,H82,734,48,132,60
57992_000301_Sideline_486,V54,940,60,139,64
57992_000301_Sideline_486,H68,957,55,0,47
57992_000301_Sideline_486,V59,1002,58,172,68
57992_000301_Sideline_486,V90,1031,48,12,58
57992_000301_Sideline_486,V97,1079,62,162,60
57992_000301_Sideline_486,H83,1081,52,92,46
57992_000301_Sideline_486,H5,1142,60,267,63
57992_000301_Sideline_487,H87,387,56,74,59
57992_000301_Sideline_487,V55,440,60,40,64
57992_000301_Sideline_487,H32,548,50,0,40
57992_000301_Sideline_487,V49,556,46,234,34
57992_000301_Sideline_487,V91,624,33,163,41
57992_000301_Sideline_487,H72,664,40,215,49
57992_000301_Sideline_487,V90,706,38,177,41
57992_000301_Sideline_487,H82,731,50,0,37
57992_000301_Sideline_487,V54,935,60,140,63
57992_000301_Sideline_487,H68,953,57,0,49
57992_000301_Sideline_487,V59,1002,58,170,68
57992_000301_Sideline_487,H83,1077,52,94,44
57992_000301_Sideline_487,V97,1078,60,163,59
57992_000301_Sideline_487,H5,1138,56,268,63
57992_000301_Sideline_488,H87,384,52,74,59
57992_000301_Sideline_488,V55,438,59,40,63
57992_000301_Sideline_488,H32,548,46,0,37
57992_000301_Sideline_488,V49,553,44,233,37
57992_000301_Sideline_488,H68,580,30,392,27
57992_000301_Sideline_488,V91,618,38,160,40
57992_000301_Sideline_488,H72,662,40,216,46
57992_000301_Sideline_488,H82,722,40,110,32
57992_000301_Sideline_488,V54,931,59,141,62
57992_000301_Sideline_488,V59,1004,58,168,66
57992_000301_Sideline_488,V90,1025,48,13,55
57992_000301_Sideline_488,H83,1071,50,93,49
57992_000301_Sideline_488,V97,1077,60,164,61
57992_000301_Sideline_488,H5,1128,58,268,65
57992_000301_Sideline_489,H87,376,56,78,60
57992_000301_Sideline_489,V55,435,61,40,63
57992_000301_Sideline_489,V49,548,46,0,36
57992_000301_Sideline_489,H32,554,50,101,61
57992_000301_Sideline_489,V59,719,46,109,32
57992_000301_Sideline_489,H82,728,46,136,54
57992_000301_Sideline_489,V54,928,56,142,62
57992_000301_Sideline_489,H68,948,50,0,50
57992_000301_Sideline_489,V90,1022,47,13,56
57992_000301_Sideline_489,H83,1065,52,94,50
57992_000301_Sideline_489,V97,1076,56,166,60
57992_000301_Sideline_489,H5,1122,58,269,63
57992_000301_Sideline_490,H87,372,54,79,58
57992_000301_Sideline_490,V55,433,56,41,59
